Open,High,Low,Close,Adj Close,Volume
101.6838455,108.549057,100.6914597,101.2685776,101.2685776,2456482115
101.0904388,117.1701279,100.6399612,116.2168732,116.2168732,3063842618
115.8354034,119.094162,107.5847931,109.4962311,109.4962311,2632539990
109.4559402,116.7594986,107.5031662,116.7594986,116.7594986,2338772939
117.2738953,133.0753021,117.2738953,130.7652588,130.7652588,3579715061
130.6416626,157.6687012,130.6416626,140.2380066,140.2380066,4370343387
140.9975891,140.9975891,125.1132889,129.8443451,129.8443451,3298280609
129.8888245,136.6772461,126.2929077,131.8656311,131.8656311,2720469126
131.923584,132.677063,115.6501007,116.5759125,116.5759125,2612804378
116.898201,137.6470184,115.6931305,137.6470184,137.6470184,3130201009
138.4687805,147.0343323,134.5701752,138.0183411,138.0183411,3169029972
137.6274567,140.6890869,133.9823303,139.8594513,139.8594513,2660086834
140.0310669,140.1811523,132.5193939,133.3682556,133.3682556,2358360234
133.4181519,141.3975067,132.6507111,140.8194122,140.8194122,2258709868
141.519516,156.9291382,140.6509552,155.0476837,155.0476837,3328240369
155.1960449,155.8630524,147.1983643,149.1350098,149.1350098,2676164880
148.9128876,156.8789825,147.9071045,154.5819397,154.5819397,3126192535
154.3374176,160.8248901,154.3374176,155.6385956,155.6385956,3338211928
155.8042297,159.3714447,152.0859222,157.7462006,157.7462006,3231294371
157.809494,158.4504242,151.1507263,151.6992188,151.6992188,2712108388
151.9675446,153.6257782,148.6695404,150.3596344,150.3596344,2459808140
150.5546875,153.6222534,150.2883759,150.8031158,150.8031158,2369241197
150.8435059,152.1482697,126.5293732,128.6251831,128.6251831,3397734456
127.8139648,130.1659393,125.2449417,127.5483246,127.5483246,2667585234
127.5280838,128.6661224,125.4467545,125.9665298,125.9665298,2212109224
125.9072266,126.2678757,116.085968,116.8978043,116.8978043,2268263944
116.9790955,130.8567352,116.9675598,129.0687256,129.0687256,2798085735
129.1726837,130.7435608,120.3115234,122.0327148,122.0327148,2735449164
121.8092422,127.118248,121.4414139,123.5470657,123.5470657,2746469340
123.5735397,124.2707214,120.8170319,123.7419205,123.7419205,2594091285
123.6546555,123.8416901,120.2418976,121.0102615,121.0102615,2305389800
121.6144257,125.9042282,121.1610336,124.5190201,124.5190201,3048261797
124.6324005,125.0703888,118.7023239,119.4748306,119.4748306,2964108269
119.6364594,119.7154388,116.1574402,117.1578522,117.1578522,2421720343
117.1107559,119.6643448,114.6766815,118.747551,118.747551,2552507405
118.7138138,119.4227982,116.3766479,117.4526062,117.4526062,2556952198
117.4627838,118.0321045,116.0067978,117.3628845,117.3628845,2520843420
117.5949554,117.8029938,115.8301544,116.3783417,116.3783417,2606881898
116.3735275,118.0841141,115.9805756,116.488739,116.488739,2412181169
116.5103149,116.6854095,113.4052887,113.4052887,113.4052887,2775888287
113.2852325,113.6882324,103.3364639,106.5899734,106.5899734,3366895505
106.7219543,107.1657867,103.9992294,105.5982132,105.5982132,2900418606
105.4072037,109.45298,104.8437958,108.9075394,108.9075394,2874370355
108.9007721,110.4583588,106.5253525,107.0610123,107.0610123,2828796031
107.1476822,108.63871,105.0465012,107.609787,107.609787,2541271519
107.4664154,110.6538773,106.7640152,110.4302597,110.4302597,2385157838
110.4903183,110.8273544,106.5639877,107.4926682,107.4926682,2519334757
107.625824,108.7010345,107.067421,107.8216019,107.8216019,2491888675
107.6281662,108.1347885,106.9098969,107.4435196,107.4435196,2515863999
107.5693054,107.5693054,102.9345627,104.9192886,104.9192886,2593048199
104.8357773,106.058876,104.4091339,104.5353012,104.5353012,2326764622
104.64505,119.8058167,104.1944351,119.267746,119.267746,3656841347
119.2141113,120.6897354,118.0004044,119.4308853,119.4308853,2884650400
119.4089661,124.8536224,117.1057739,124.806488,124.806488,3148766590
124.8715363,124.8715363,120.3117523,121.2983932,121.2983932,3222473887
121.1785736,123.4682999,119.6000214,122.5722885,122.5722885,3149576429
122.5442886,125.5506973,121.6124954,122.5536041,122.5536041,3386585799
122.4169846,124.4519882,121.3348923,121.3902054,121.3902054,3331701628
121.4536972,123.6601257,121.3719177,122.1003876,122.1003876,3021741615
122.3964539,124.1348114,122.2953033,123.2602158,123.2602158,2905833287
123.1820831,134.4600983,123.0916138,133.598877,133.598877,4236081130
133.032547,147.6865845,133.0019379,146.0983734,146.0983734,5387525773
146.398819,149.9299774,145.1284637,145.3461914,145.3461914,5310842625
145.1727295,149.5543365,142.502121,149.5543365,149.5543365,4500094965
149.3523254,149.3523254,144.5638123,146.1308441,146.1308441,3995766856
146.0732574,149.2686157,145.206543,149.092453,149.092453,3731099284
148.6766205,159.1258698,147.3310547,158.7954254,158.7954254,4519468458
158.9024048,165.5496216,135.8526611,135.8526611,135.8526611,5957715043
135.4997253,142.5255737,135.4838409,139.8228607,139.8228607,4914392068
139.6460876,139.9764404,136.5796051,138.0896759,138.0896759,3791292839
138.0295715,141.3362274,131.6029205,136.1259613,136.1259613,4469776860
136.2830811,138.8471375,135.6575928,136.7462463,136.7462463,4535438953
136.8362427,138.9952698,136.4347839,136.4436188,136.4436188,3756124824
136.3500824,137.1847992,132.4363861,134.206955,134.206955,3747176425
134.7861176,135.8492889,131.3288574,132.2494202,132.2494202,3454374053
132.1578827,132.7291412,125.4027023,127.7741241,127.7741241,4008171341
127.7929535,138.2299805,126.7352982,137.8223877,137.8223877,4764849990
137.9587402,139.9688263,136.1459198,138.7893524,138.7893524,4589054219
138.9423828,140.8578796,137.2731323,138.0345001,138.0345001,4339206292
138.3113556,139.4990997,133.5576935,135.1270752,135.1270752,4678816794
134.887558,139.1194153,134.677124,137.965332,137.965332,5011918715
138.1804962,138.2703094,135.6856842,136.7586823,136.7586823,4578438499
136.8495331,137.3534088,133.1027985,133.8340302,133.8340302,4689807419
134.0128479,135.273468,130.9441528,134.4428864,134.4428864,4709988000
134.6117706,134.6117706,132.7197266,133.2630768,133.2630768,4265162099
133.2039032,135.1808472,132.7500763,133.7115936,133.7115936,4476532147
133.5671539,138.3951416,133.5671539,137.6917877,137.6917877,4506861856
137.9119568,144.5584412,137.9119568,142.3981781,142.3981781,4839003569
142.2382965,142.3719177,139.3235168,140.0005493,140.0005493,3827157729
140.1048584,142.2672119,138.8415527,139.3746033,139.3746033,4551739879
139.2540131,140.9890594,139.1430206,140.5191956,140.5191956,4251488129
140.4847107,140.9455719,138.3070374,140.6863556,140.6863556,4664134462
140.4784851,141.0032349,135.855423,136.6360626,136.6360626,5087247796
136.5622559,138.7942963,136.2286072,137.1814423,137.1814423,4490899266
137.0398712,139.3853912,136.9120178,138.2398682,138.2398682,4436568613
138.3153534,138.3756104,136.3137512,136.9869232,136.9869232,4266845458
137.0813599,137.695343,133.4901581,135.0310211,135.0310211,4480516753
135.0543213,135.4603577,133.7573395,135.4603577,135.4603577,4499271679
135.454361,141.07547,135.3416595,140.9881592,140.9881592,5228240093
141.0058441,141.0079346,138.4251709,139.4164734,139.4164734,4163212475
139.3432007,142.5492401,138.045105,142.4974213,142.4974213,5125602702
142.3591461,149.6132355,141.0317383,142.0926819,142.0926819,5144662127
142.1392212,142.189209,140.6973724,141.5140991,141.5140991,4249050197
141.4654846,142.7339935,140.7375641,141.8303223,141.8303223,4611999536
141.8395233,165.2268219,141.6364594,163.9617462,163.9617462,9826645698
164.0086365,178.322052,157.3221436,161.4588013,161.4588013,10622456246
161.4317627,164.9292145,155.2411041,158.052536,158.052536,7953123529
158.0200043,167.2203827,157.4439545,165.5148468,165.5148468,7531316908
165.5112457,172.5157776,161.799469,165.9472046,165.9472046,7167016221
165.9772491,175.2131653,164.9320984,174.5316467,174.5316467,7596176020
174.4496765,184.3778534,174.1609955,180.2588196,180.2588196,9304964610
180.2221222,180.2542267,175.0917511,176.1145782,176.1145782,7632529578
176.0678406,183.1342773,175.2303772,177.3374786,177.3374786,7856924879
177.3427582,177.4874878,162.3206177,165.4970245,165.4970245,7859383417
165.3352051,166.1275177,161.0297394,164.7363281,164.7363281,6237185309
164.6228485,166.3624268,163.0118561,164.5133514,164.5133514,4959301561
164.4760895,168.5910339,162.7814789,167.8385162,167.8385162,4846298303
167.8974762,168.8184509,159.5557404,161.574173,161.574173,5672311824
161.5265503,167.6663208,160.8887482,167.6234436,167.6234436,5180105341
167.5536957,168.9385834,165.5018921,166.9507599,166.9507599,5596102715
166.913208,175.3653259,166.6721191,173.8140259,173.8140259,6971581464
173.7878876,173.9788971,170.6202087,173.7084351,173.7084351,6541053061
173.718811,176.7058105,171.7888336,173.7512665,173.7512665,6142567812
173.7154083,174.4207764,167.4285889,170.046524,170.046524,6005571688
170.0174866,173.0691223,168.7295532,171.8746643,171.8746643,6094878077
172.0072174,176.8507843,170.896759,171.4477997,171.4477997,7097827092
171.3495331,171.5732117,161.9766846,165.8260956,165.8260956,7351304156
165.9147339,166.5134125,153.8470001,154.4593964,154.4593964,6820332362
154.5794373,158.029007,152.0856781,156.3470917,156.3470917,7505283355
156.2708588,160.5894165,155.6218872,158.4349365,158.4349365,5863109118
158.4997711,159.5653839,157.1255188,157.2950745,157.2950745,5379894433
157.2910614,158.3339233,153.1865234,155.2019958,155.2019958,6053776253
155.1727753,162.432251,155.1727753,162.1660309,162.1660309,6275803460
162.186554,164.0606842,159.6602173,160.8183441,160.8183441,5789172433
160.8535767,162.9370117,160.0606995,162.1227875,162.1227875,6044171062
162.0751648,170.0687408,161.0806274,167.9524078,167.9524078,7299410672
167.8872223,170.6459351,161.7914276,164.0265808,164.0265808,6658100049
164.0152588,165.3999786,159.7006531,163.4506989,163.4506989,5938415562
163.3379822,175.7601013,159.9881897,172.6532135,172.6532135,7540096853
172.4272766,180.3944092,169.6947174,169.7986603,169.7986603,8411140170
169.9042053,172.183548,166.4092407,170.9481659,170.9481659,6416569598
170.9518738,172.8804016,167.247879,170.2893066,170.2893066,6546914198
170.312973,175.8852692,168.9914246,173.142746,173.142746,8036919053
173.1393127,203.4666443,173.1393127,194.3043365,194.3043365,12578331654
194.1630249,201.881485,183.6539307,187.3253174,187.3253174,10326050090
187.417923,205.0982666,185.3059082,196.846283,196.846283,10367149039
196.7382813,217.874649,196.0548096,217.1485748,217.1485748,12751049755
217.0101166,247.4465942,216.822113,247.1530609,247.1530609,13460006534
246.9419556,275.3944397,245.7952881,264.0100098,264.0100098,18661465873
263.8483582,266.9796143,227.7674255,243.7645874,243.7645874,16037551694
243.9113007,246.3627625,233.0998535,234.5952301,234.5952301,10933142646
234.4494629,263.7409973,233.758667,261.2922058,261.2922058,12049250894
261.2674866,261.5512695,241.8036499,251.8644104,251.8644104,10834541285
251.6478424,262.1075439,248.1963043,255.2158813,255.2158813,11545049593
254.9953156,258.8018494,242.730484,244.6989136,244.6989136,9818257463
244.6651154,247.6166382,233.7930908,245.9656677,245.9656677,10671663487
245.9870911,255.2593384,243.240097,249.4849854,249.4849854,9929433206
249.694046,257.356842,249.0887909,251.7598724,251.7598724,8924985385
251.7247925,269.1665344,247.2453918,267.0696411,267.0696411,9664267731
267.1418762,278.5072632,265.4447021,272.8626404,272.8626404,12074664736
272.5904846,274.3208313,267.5143738,271.7687073,271.7687073,10362846898
271.7790527,273.7562866,263.0914001,269.4556885,269.4556885,9819132174
269.5518799,287.2016296,247.3486023,255.8589478,255.8589478,13604268584
256.0152588,268.6599426,249.1118469,268.1135559,268.1135559,11255023515
268.4333496,273.5579834,263.5245972,265.3912659,265.3912659,9942869852
265.5127258,272.8072205,265.0418701,270.2255249,270.2255249,8744111713
270.088562,270.3341064,251.2621918,252.6079254,252.6079254,9375712917
252.5116425,252.5116425,236.1272125,241.3387909,241.3387909,10132549747
241.4970398,248.1381378,239.9834595,247.0510101,247.0510101,8548917062
246.9252472,249.9445038,238.5011139,249.4743347,249.4743347,8265146806
249.3352814,254.3522949,246.5979004,250.9303589,250.9303589,8379534528
251.2493134,252.3773956,243.2291107,245.7380981,245.7380981,7225996863
245.5404816,245.9728241,229.257431,233.0867004,233.0867004,7566421456
232.8301392,247.6621704,229.3417664,247.5201263,247.5201263,8141159848
247.8621216,248.6625824,239.8253479,245.7818298,245.7818298,7382269700
245.9254913,261.0175781,244.4913177,260.9032898,260.9032898,8645598618
260.9135132,262.1631165,255.596283,256.1687927,256.1687927,8442077836
256.179657,265.3713989,254.1474304,264.0874634,264.0874634,8676891267
263.9341431,271.5055847,262.1212158,269.0193176,269.0193176,8126853944
268.9011536,278.1431885,265.5353394,269.2232056,269.2232056,9676746453
269.0905762,275.4425659,268.3537903,274.3511047,274.3511047,6009795781
274.3202515,274.3202515,263.1444397,265.0518494,265.0518494,6205242504
265.0568542,270.333374,264.7547913,269.4317932,269.4317932,5516510947
269.4078674,274.0735168,265.5004578,271.6950073,271.6950073,6408981097
271.743103,295.3033142,271.743103,294.9102783,294.9102783,9331694140
295.1150818,315.1897278,294.728241,309.3803101,309.3803101,10613731255
309.416687,318.5656738,305.7645874,307.8277893,307.8277893,8161062380
307.7221375,312.3293457,299.5595398,310.4246826,310.4246826,8205712062
310.6786194,318.1263123,307.643158,318.1263123,318.1263123,9641764965
317.9925842,361.3986816,315.9548645,336.7531738,336.7531738,16437084081
336.9598999,343.4334412,278.5732422,294.2676392,294.2676392,14038092503
294.1430359,313.0315552,292.9398193,311.2261047,311.2261047,11514656820
311.2844238,322.0435486,294.7538452,320.0588989,320.0588989,10929374565
319.5840454,322.7895813,290.6959839,290.6959839,290.6959839,10303111000
290.2684937,301.0261536,280.0228271,293.6411133,293.6411133,10292223948
293.537262,295.6558533,272.6025696,291.5964355,291.5964355,10618413952
291.7646179,303.342041,291.4016418,303.0999756,303.0999756,9926711979
303.0250854,303.9611511,282.7657471,284.5232239,284.5232239,8403513106
284.3809204,293.9211426,282.6947021,287.9975281,287.9975281,8723493015
287.8938293,295.9914246,286.665863,287.5471191,287.5471191,7674615025
287.6036072,310.1393127,286.1091919,305.7005615,305.7005615,8119724981
305.7347717,314.2678833,303.5004578,313.2514038,313.2514038,9078905628
313.3251648,318.223114,305.2858276,308.881012,308.881012,10055159803
308.8512878,313.069458,285.5657959,290.0023193,290.0023193,11679985167
289.9459839,290.0210571,266.0946655,268.7040405,268.7040405,10216287022
268.6922607,278.8555908,268.0000305,276.2767029,276.2767029,8148936015
276.2891235,276.6852417,263.0682678,269.4588013,269.4588013,6716829429
269.2816162,269.6412354,227.2692108,227.578064,227.578064,8578339386
227.9650574,235.02565,210.3912659,229.776001,229.776001,9723674244
229.7486572,234.5138397,197.3778992,199.1886749,199.1886749,9036620494
199.0667877,217.9756317,193.9904175,211.4849701,211.4849701,9387747640
211.4446106,229.2393951,208.037735,226.5661621,226.5661621,9327816059
226.6576996,226.9404755,215.8382416,221.3334198,221.3334198,7606433131
221.4126587,234.1984558,221.1894836,229.1192169,229.1192169,7976245988
229.1676941,229.8616638,219.0277557,225.6307678,225.6307678,6685082868
225.6986542,226.8625793,213.4483795,217.5600128,217.5600128,6338843919
217.5684662,218.5180511,209.6381226,212.7285156,212.7285156,6976091534
212.5538177,217.5354309,203.8934021,217.0463715,217.0463715,7168982843
216.9691162,224.2541962,216.1351471,219.6179962,219.6179962,6731281160
219.6281281,220.2363892,214.1256866,219.6296082,219.6296082,5729852178
219.61763,223.5172577,204.9039307,207.4083099,207.4083099,6257703908
207.4137726,212.0418396,202.2528992,211.186554,211.186554,5504887934
211.1236572,213.9320526,208.7643127,211.2680511,211.2680511,5485190664
211.3392029,213.6140747,206.8676147,210.5225983,210.5225983,5489918859
210.4924164,218.6541443,210.437912,218.6541443,218.6541443,6003828340
218.5545959,218.8126526,212.914505,217.8084412,217.8084412,5965442642
217.8844604,222.1825714,215.9758301,217.8715668,217.8715668,6159440229
217.8955536,224.62323,217.3317413,222.4903412,222.4903412,5697798687
222.5808105,224.2272949,218.4921722,222.6697235,222.6697235,5238542572
222.6508789,235.6352844,222.6038818,234.2150269,234.2150269,7765060287
234.2455902,239.1159058,223.551178,226.0206451,226.0206451,7647742672
225.925293,229.6565704,222.7754517,226.3910065,226.3910065,7020342210
226.5184784,226.7747192,216.5162506,220.941864,220.941864,6713525644
220.9086456,221.3643341,208.2459717,210.4889069,210.4889069,6964818795
210.5301666,213.7348328,203.7931061,206.7335358,206.7335358,6584748527
206.7322388,216.5986481,206.5108032,216.092865,216.092865,6440605605
216.0559082,216.1425629,210.9464874,211.2880707,211.2880707,5674315559
211.3426971,211.3844147,205.4225006,208.7090454,208.7090454,5946313205
208.6039886,209.0664368,186.3319244,186.6077423,186.6077423,7444456154
186.6835022,189.4621582,178.1425629,188.5020599,188.5020599,8197244441
188.6442566,188.9055939,180.3848419,185.4400787,185.4400787,7133915837
185.531662,186.7031403,182.5938873,185.6876831,185.6876831,5512696513
185.841095,197.5224915,183.6922455,194.4935303,194.4935303,5969012024
194.5560303,203.5601501,193.1082458,203.0919342,203.0919342,6145148692
202.8131409,203.0159912,195.6195374,196.5654144,196.5654144,6408417610
196.6216888,197.0274353,182.6891785,186.8916321,186.8916321,7775772700
186.9412384,194.4155121,183.3845215,191.3329163,191.3329163,7569043874
191.1068726,195.9064941,189.5623169,194.7062073,194.7062073,6658162377
194.6716309,194.7849884,187.6272583,191.289566,191.289566,6249737982
191.234787,192.1633301,184.9647522,186.842392,186.842392,5826017143
186.7355499,193.4421844,186.7355499,188.9293823,188.9293823,7207986636
188.950058,188.9631805,185.4729309,187.5166626,187.5166626,6042327402
187.4954987,187.9308777,172.1856079,173.8899689,173.8899689,6696604087
173.9586945,173.9963989,167.1708984,169.5167389,169.5167389,7129569083
169.4892883,170.7735138,167.0714111,168.8348694,168.8348694,5776520220
168.8878937,174.3239746,167.8025818,172.4697876,172.4697876,5830212249
172.4584045,173.6968536,169.5312805,171.629425,171.629425,5554799576
171.6976013,180.1452179,170.4516907,178.3473511,178.3473511,6503447137
178.3577576,182.3479919,175.9701691,179.4993286,179.4993286,6962728938
179.4919891,180.1365967,175.3253632,175.9928894,175.9928894,5938120494
175.9662781,176.1639099,171.7468262,174.2171326,174.2171326,5589476516
174.172226,177.7187042,168.3413391,169.9561768,169.9561768,6797611878
169.9552765,180.8516083,169.4441223,178.262619,178.262619,6791531342
178.2825928,182.9770813,178.1425018,181.3555298,181.3555298,6472677266
181.3624878,184.1494598,177.4193573,181.1494598,181.1494598,7232938985
181.2128448,184.0634308,178.1224213,179.7871704,179.7871704,6291476772
179.8394928,181.7574615,176.5009155,178.7254944,178.7254944,7157139035
178.803772,181.9985657,177.8473206,181.016098,181.016098,5838605477
180.9755859,181.498291,178.5820465,181.109726,181.109726,5955041237
181.321579,188.4469299,180.3722076,188.1055145,188.1055145,6500686511
188.0684357,190.3993378,186.4473267,189.7891235,189.7891235,6222874780
189.6893311,198.2049713,189.6893311,197.1131744,197.1131744,8242029488
197.1147614,213.7319489,196.7154846,208.6087494,208.6087494,10232590812
208.0505981,216.7115021,208.0505981,211.3930359,211.3930359,9194634557
211.2472382,222.8716888,204.6857758,221.2808533,221.2808533,10620070913
221.0696259,221.5985565,215.1596375,218.0500488,218.0500488,8027974273
217.8973846,220.9582977,215.0001678,215.5162048,215.5162048,7743309778
215.486557,216.0862427,207.644928,211.5453796,211.5453796,7812854576
211.7132111,211.8405151,201.8872375,201.9213104,201.9213104,7494673136
201.8420868,203.5005493,162.7277832,168.110733,168.110733,11757739233
168.1335754,174.7197723,164.9134827,170.8927002,170.8927002,9766632018
170.7569122,171.6926422,157.1303253,166.7271271,166.7271271,7848286154
166.6517029,175.6107788,163.2095032,174.7109985,174.7109985,7909313625
174.6808319,175.7787323,170.7739563,174.5728912,174.5728912,6895423445
174.6127472,175.2102203,166.9976959,170.503479,170.503479,6497088199
170.4613495,179.8722076,167.0366058,179.8722076,179.8722076,7552915148
180.2091217,185.0455322,175.8126526,177.3404236,177.3404236,7676276225
177.2240601,180.8261261,175.3342743,180.7105103,180.7105103,6335595250
180.7037048,180.7992096,172.5998688,175.1993408,175.1993408,6381403725
175.2384338,178.5520782,173.5640869,176.9850006,176.9850006,6248928449
176.9463196,177.7132416,173.0695648,176.3515167,176.3515167,5837211771
176.3643799,177.3645477,171.2997742,173.0591431,173.0591431,5852890674
172.9403381,182.3563538,171.5278168,181.1863403,181.1863403,7844316834
181.1133575,184.3599701,179.1333923,182.0215607,182.0215607,7466282780
182.0363007,194.3004913,180.6684418,193.2932587,193.2932587,9088122101
193.1910706,193.8969269,188.3064728,191.659668,191.659668,8375913276
191.8010712,195.3188019,181.6618347,182.5696869,182.5696869,9128522970
182.5340271,186.3048859,179.9848328,180.8266449,180.8266449,7494328840
180.8613129,185.0759125,180.3171539,182.0751495,182.0751495,6733182273
182.0284729,187.3036194,181.6622772,186.960907,186.960907,7276520699
186.9770508,187.7598724,179.4627838,181.4060669,181.4060669,7731456579
181.3437347,181.6686096,174.0641632,176.013504,176.013504,7691244590
175.9068909,178.8995514,174.5658264,178.0283508,178.0283508,6737237423
177.9885559,178.1797943,171.0050507,173.6213379,173.6213379,7566257807
173.6494446,175.6082306,172.2154541,172.9130249,172.9130249,6551453871
172.974762,176.718689,171.2107239,175.5343781,175.5343781,6801091120
175.5247498,177.7417297,173.2877502,174.92099,174.92099,6815820627
174.9050598,175.6500244,172.2662354,172.3008575,172.3008575,6990951966
172.2628021,172.420578,157.4634247,162.4027863,162.4027863,9624925919
162.5141144,164.1475677,160.8879547,162.1685486,162.1685486,7300917537
162.1897125,183.0001221,161.9660187,181.5232086,181.5232086,10358594018
181.6670685,195.9425049,176.1338043,179.8354797,179.8354797,13831784986
179.9326324,188.1553345,177.6823578,184.242218,184.242218,10815941952
184.3975067,187.8831635,180.2495575,182.6628113,182.6628113,10406734124
182.6703796,191.846756,182.3643646,190.3425751,190.3425751,10622761958
190.3363953,191.1119385,181.5463715,184.6921692,184.6921692,10484902804
184.7976227,188.7512665,180.0683594,183.9669189,183.9669189,9607939606
183.8036957,185.0597076,181.0944977,183.9698944,183.9698944,9145611130
184.018158,185.7089539,182.7976685,183.9257202,183.9257202,8087991830
183.9948273,185.0242157,179.8181458,182.4250183,182.4250183,8760247744
182.3190308,188.022934,181.8216095,186.3551941,186.3551941,10551917945
186.3093109,191.2578278,184.3319855,189.3041687,189.3041687,10024177342
189.1134949,193.5472565,188.6676788,191.5938416,191.5938416,10156458684
191.504303,191.8610992,186.5670013,187.9765472,187.9765472,9081247799
187.9242706,188.815979,182.5413666,184.2114716,184.2114716,9176780911
184.3117218,185.8385315,183.9022369,185.028717,185.028717,7277418704
184.9433594,190.9206085,184.6867828,189.4772797,189.4772797,8752784211
189.5029297,190.3384247,185.086319,185.4896393,185.4896393,7877424106
185.5648346,187.9480286,184.1910553,186.8434143,186.8434143,7792186666
186.9424438,189.3318787,185.9379425,188.2587433,188.2587433,7343173596
188.2725067,188.6345978,184.9922943,185.9996338,185.9996338,7872664470
186.0581665,186.2518311,179.3795624,180.5211792,180.5211792,8815678477
180.4990997,184.1552734,179.985672,183.3483582,183.3483582,6789888120
183.3508301,188.1913452,182.3368073,185.1192322,185.1192322,7364325471
185.0414581,186.9271545,179.1755066,180.5596008,180.5596008,7787662111
180.5024567,182.5279999,175.197113,177.4555511,177.4555511,7536699743
177.4152832,178.9931488,175.2904358,175.698349,175.698349,7205785149
175.6735992,176.2092133,159.3651276,161.4627228,161.4627228,8546371325
161.5058899,163.0280914,142.344101,150.2681732,150.2681732,12020749863
150.2122192,154.1015625,147.6012421,153.4177856,153.4177856,8289198330
153.4305267,153.9659119,142.8347015,142.8347015,142.8347015,7782769098
142.6970062,150.207962,133.8023376,146.476532,146.476532,10962753356
146.4043121,150.0047607,145.2168732,148.9650726,148.9650726,7648516297
148.3968201,154.887207,143.5256042,153.0105591,153.0105591,8778095308
153.0692444,156.6135864,151.0911255,151.7175751,151.7175751,7346531960
151.7686005,156.8484039,151.460434,155.3041534,155.3041534,7503898278
155.2864075,156.6912994,151.2253418,152.5396881,152.5396881,6565950868
152.4919281,152.4919281,147.0679321,151.18573,151.18573,7102780298
151.1754761,152.1169586,147.6067963,149.0591583,149.0591583,6670561362
149.0582428,150.3104248,146.0016785,147.9564209,147.9564209,6204379850
147.9183807,150.6808167,145.000885,146.7477417,146.7477417,7865937094
146.6864929,153.1553955,145.4590759,149.2489929,149.2489929,6745910228
149.3964844,149.670517,147.6065216,149.1944427,149.1944427,6458766441
149.1976013,149.7997131,148.3747711,148.768158,148.768158,5911233284
148.7436829,152.3929291,148.3133392,151.2647247,151.2647247,6441727252
151.2243958,151.9139404,147.6213684,148.225174,148.225174,6744206747
148.1798553,148.5644684,144.907959,146.2670441,146.2670441,6859512025
146.3206482,147.1392059,143.0453644,143.6080017,143.6080017,7037180049
143.6156616,145.7516479,141.4369812,145.6040039,145.6040039,7890383413
145.6556854,145.8571014,143.746521,144.9447479,144.9447479,7264810247
144.9534149,145.5290833,142.4345551,142.8692322,142.8692322,7048066973
142.8649902,143.925354,139.4269562,143.1149902,143.1149902,7235153411
143.1395264,143.2248535,132.456665,133.6140289,133.6140289,8992282119
133.6471863,134.0115356,121.3950806,122.6038895,122.6038895,9057166141
122.6568375,133.394165,119.7800598,133.0921936,133.0921936,11864518321
133.0527802,134.1906433,125.9716644,129.3211365,129.3211365,9564699140
129.3843689,129.7563019,126.9853516,129.0660553,129.0660553,8173594150
129.0959625,129.1476593,127.6120911,128.1309509,128.1309509,7449064703
128.0981293,133.1600342,127.9284897,132.3725128,132.3725128,9121058481
132.3069916,134.7317505,127.4167175,128.61409,128.61409,9622497693
128.6292572,131.672287,127.3087692,129.0638885,129.0638885,7961819689
129.0684967,129.0684967,124.8854904,126.4546356,126.4546356,8418019054
126.4863281,130.8983459,125.4064407,126.3612213,126.3612213,8600871980
126.3687973,128.0975647,124.8208084,127.2146072,127.2146072,8299390176
127.2130127,130.2581635,126.8996964,128.3227081,128.3227081,8069298610
128.2668762,136.811203,127.9976578,134.7579803,134.7579803,9708776786
134.796524,136.7573547,131.5455627,132.6334839,132.6334839,9796951716
132.6122742,133.7326813,128.7981567,129.6108551,129.6108551,8936866397
129.630661,132.8353577,129.198288,130.802002,130.802002,7935230330
130.8200378,130.8200378,126.9549103,127.4101791,127.4101791,8032709256
127.4112625,134.5540161,126.4900208,134.1717072,134.1717072,10476845358
134.1685181,136.0527191,133.0405579,135.0693665,135.0693665,7430904515
135.0720978,139.410202,135.0456238,136.2767792,136.2767792,7526675353
136.305542,144.328186,136.0796356,144.3041534,144.3041534,9093747121
144.3119965,145.00177,140.4888763,143.5439911,143.5439911,9257954672
143.4878235,146.8280029,138.2682037,141.2581329,141.2581329,9387194957
141.155777,141.3939819,136.2364044,138.9792023,138.9792023,7697325348
138.967041,144.1673279,135.520401,143.9637756,143.9637756,9084816203
143.4091034,146.4809113,142.207962,142.9271088,142.9271088,9332208590
143.032547,146.1458588,142.7076416,145.8739319,145.8739319,8528167453
146.2201385,146.7912292,142.907135,144.226593,144.226593,8378529470
144.2510529,167.6815491,144.0649261,165.9553528,165.9553528,16712318373
165.7346191,170.4256744,161.1096191,166.2306824,166.2306824,15173694057
166.3328247,167.0581512,159.7096405,164.3910065,164.3910065,13735193018
164.4893799,173.0692139,162.7756042,170.779953,170.779953,14997091826
170.7477264,178.5287781,166.7890167,175.3656769,175.3656769,14929342256
175.4675903,177.2476349,163.6768646,166.9698486,166.9698486,13713374132
166.904129,169.1148834,162.331604,167.1205139,167.1205139,11144529787
167.0604706,169.9101105,165.8197174,169.6971588,169.6971588,9789369362
169.6085358,171.0086975,166.774231,168.2941589,168.2941589,9209827928
168.2957001,168.3122406,160.2953186,162.9285583,162.9285583,10396868698
162.8993683,164.3094482,156.7497406,163.051178,163.051178,10657671162
163.0672913,163.2272339,158.6324768,161.2839355,161.2839355,8256956802
161.1768188,168.2203217,160.2811279,168.0771027,168.0771027,9261861590
168.0088501,172.9229126,166.9010925,170.9308929,170.9308929,11004476145
